time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
755;0;0.0;0.0;13;1064220;1773016;91;10;14;39;40;39;38
756;0;0.0;0.0;13;1064220;1773016;91;10;14;41;39;39;36
757;0;0.0;0.0;13;1064220;1773016;91;9.5;14;38;39;42;38
758;0;0.0;0.0;13;1064220;1773016;91;10;14;39;40;42;38
759;0;0.0;0.0;13;1064220;1773016;91;9.5;14;39;41;43;39
760;0;0.0;0.0;13;1064220;1773016;91;10;14;42;43;47;42
761;0;0.0;0.0;13;1064220;1773016;91;10;14;44;41;46;38
762;0;0.0;0.0;13;1064220;1773016;91;9.5;14;42;39;37;34
763;0;0.0;0.0;13;1064220;1773016;91;9.8;14;43;38;37;36
764;0;0.0;0.0;13;1064220;1773016;91;9.8;14;37;43;44;38
765;0;0.0;0.0;13;1064220;1773016;91;9.8;14;37;41;42;36
766;0;0.0;0.0;13;1064220;1773016;91;9.8;14;38;41;44;38
767;0;0.0;0.0;13;1064220;1773016;91;10;14;38;38;43;35
768;0;0.0;0.0;13;1064220;1773016;91;9.8;14;38;39;40;38
769;0;0.0;0.0;13;1064220;1773016;91;9.8;14;38;38;40;42
770;0;0.0;0.0;13;1064220;1773016;91;9.8;14;38;38;39;36
771;0;0.0;0.0;13;1064220;1773016;91;9.8;14;38;39;41;35
772;0;0.0;0.0;13;1064220;1773016;91;9.8;14;43;40;40;36
773;0;0.0;0.0;13;1064220;1773016;91;10;14;42;40;41;37
774;0;0.0;0.0;13;1064220;1773016;91;10;14;42;47;44;41
775;0;0.0;0.0;13;1064220;1773016;91;9.8;14;37;41;42;36
776;0;0.0;0.0;13;1064220;1773016;91;9.8;14;36;38;41;35
777;0;0.0;0.0;13;1064220;1773016;91;10;14;40;39;40;38
778;0;0.0;0.0;13;1064220;1773016;91;10;14;46;45;45;47
779;0;0.0;0.0;13;1064220;1773016;91;10;14;44;44;44;46
780;0;0.0;0.0;13;1064220;1773016;91;9.8;14;41;42;40;39
781;0;0.0;0.0;13;1064220;1773016;91;10;14;39;38;38;35
782;0;0.0;0.0;13;1064220;1773016;91;9.8;14;40;39;38;36
783;0;0.0;0.0;13;1064220;1773016;91;10;14;41;38;40;37
784;0;0.0;0.0;13;1064220;1773016;91;9.8;14;38;39;41;38
785;0;0.0;0.0;13;1064220;1773016;91;9.8;14;41;39;40;35
786;0;0.0;0.0;13;1064220;1773016;91;10;14;44;44;42;40
787;0;0.0;0.0;13;1064220;1773016;91;10;14;43;42;42;41
788;0;0.0;0.0;13;1064220;1773016;91;9.8;14;41;38;44;35
789;0;0.0;0.0;13;1064220;1773016;91;9.8;14;44;39;38;38
790;0;0.0;0.0;13;1064220;1773016;91;10;14;42;42;41;39
791;0;0.0;0.0;13;1064220;1773016;91;10;14;44;41;42;38
792;0;0.0;0.0;13;1064220;1773016;91;9.8;14;39;40;40;36
793;0;0.0;0.0;13;1064220;1773016;91;11;14;54;53;51;50
794;0;0.0;0.0;13;1064220;1773016;91;11;14;51;53;53;50
795;0;0.0;0.0;13;1064220;1773016;91;12;14;55;55;62;61
796;0;0.0;0.0;13;1064220;1773016;91;9.5;14;43;44;48;40
797;0;0.0;0.0;13;1064220;1773016;91;8.3;14;23;24;33;22
798;0;0.0;0.0;13;1064220;1773016;91;8.2;14;29;30;36;26
799;0;0.0;0.0;13;1064220;1773016;91;8.5;14;28;26;34;24
800;0;0.0;0.0;13;1064220;1773016;91;8.0;14;21;25;31;19
801;0;0.0;0.0;13;1064220;1773016;91;7.8;14;19;20;28;17
802;0;0.0;0.0;13;1064220;1773016;91;7.5;14;20;21;27;17
803;0;0.0;0.0;13;1064220;1773016;91;8.0;14;21;20;29;19
804;0;0.0;0.0;13;1064220;1773016;91;7.5;14;23;21;24;17
805;0;0.0;0.0;13;1064220;1773016;91;7.5;14;33;30;21;22
806;0;0.0;0.0;13;1064220;1773016;91;7.5;14;23;21;23;18
807;0;0.0;0.0;13;1064220;1773016;91;7.5;14;22;21;22;17
808;0;0.0;0.0;13;1064220;1773016;91;7.8;14;25;22;27;20
809;0;0.0;0.0;13;1064220;1773016;91;7.8;14;23;25;32;23
810;0;0.0;0.0;13;1064220;1773016;91;8.2;14;34;29;32;33
811;0;0.0;0.0;13;1064220;1773016;91;8.3;14;26;28;35;27
812;0;0.0;0.0;13;1064220;1773016;91;8.0;14;21;24;30;20
813;0;0.0;0.0;13;1064220;1773016;91;8.3;14;32;30;36;30
814;0;0.0;0.0;13;1064220;1773016;91;8.0;14;20;22;29;18
815;0;0.0;0.0;13;1064220;1773016;91;7.5;14;21;26;30;20
816;0;0.0;0.0;13;1064220;1773016;91;7.8;14;22;21;33;20
817;0;0.0;0.0;13;1064220;1773016;91;7.8;14;20;22;29;18
818;0;0.0;0.0;13;1064220;1773016;91;7.2;14;19;21;28;17
819;0;0.0;0.0;13;1064220;1773016;91;8.0;14;21;23;30;20
820;0;0.0;0.0;13;1064220;1773016;91;7.5;14;17;20;27;19
821;0;0.0;0.0;13;1064220;1773016;91;8.2;14;29;30;36;28
822;0;0.0;0.0;13;1064220;1773016;91;7.8;14;18;21;29;22
823;0;0.0;0.0;13;1064220;1773016;91;7.2;14;21;20;28;17
824;0;0.0;0.0;13;1064220;1773016;91;8.0;14;24;26;33;19
825;0;0.0;0.0;13;1064220;1773016;91;7.5;14;20;22;27;18
826;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;19;26;17
827;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;28;16
828;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;20;27;17
829;0;0.0;0.0;13;1064220;1773016;90;8.0;14;26;28;33;26
830;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;19;27;16
831;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;15
832;0;0.0;0.0;13;1064220;1773016;90;7.3;14;22;19;26;17
833;0;0.0;0.0;13;1064220;1773016;90;7.5;14;23;25;26;18
834;0;0.0;0.0;13;1064220;1773016;90;7.8;14;16;19;27;19
835;0;0.0;0.0;13;1064220;1773016;90;7.5;14;21;22;27;16
836;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;21;26;22
837;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;19;26;17
838;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;21;27;16
839;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;25;28;15
840;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;19;26;17
841;0;0.0;0.0;13;1064220;1773016;90;7.5;14;23;20;22;17
842;0;0.0;0.0;13;1064220;1773016;90;7.8;14;21;23;24;18
843;0;0.0;0.0;13;1064220;1773016;90;7.2;14;17;20;27;14
844;0;0.0;0.0;13;1064220;1773016;90;7.8;14;22;20;27;16
845;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;18
846;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;17
847;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;15
848;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;19;26;17
849;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;20;27;16
850;0;0.0;0.0;13;1064220;1773016;90;7.5;14;21;21;27;18
851;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;19;27;16
852;0;0.0;0.0;13;1064220;1773016;90;7.8;14;16;20;26;15
853;0;0.0;0.0;13;1064220;1773016;90;7.3;14;21;20;27;16
854;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;15
855;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;19;26;16
856;0;0.0;0.0;13;1064220;1773016;90;7.8;14;18;21;27;16
857;0;0.0;0.0;13;1064220;1773016;90;7.3;14;18;19;26;18
858;0;0.0;0.0;13;1064220;1773016;90;7.8;14;18;19;26;17
859;0;0.0;0.0;13;1064220;1773016;90;7.3;14;22;22;26;16
860;0;0.0;0.0;13;1064220;1773016;90;7.8;14;18;19;27;18
861;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;26;16
862;0;0.0;0.0;13;1064220;1773016;90;7.2;14;16;19;27;15
863;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;19;27;16
864;0;0.0;0.0;13;1064220;1773016;90;7.8;14;18;20;26;15
865;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;26;19
866;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;21;27;15
867;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;26;16
868;0;0.0;0.0;13;1064220;1773016;90;7.2;14;15;20;27;21
869;0;0.0;0.0;13;1064220;1773016;90;7.8;14;16;20;27;15
870;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;19;29;15
871;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;21;26;15
872;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;17
873;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;20;26;15
874;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;14
875;0;0.0;0.0;13;1064220;1773016;90;7.3;14;17;20;27;19
876;0;0.0;0.0;13;1064220;1773016;90;7.8;14;18;20;26;20
877;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;21;27;16
878;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;21;26;15
879;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;20;27;16
880;0;0.0;0.0;13;1064220;1773016;90;7.5;14;15;20;29;17
881;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;19;26;15
882;0;0.0;0.0;13;1064220;1773016;90;7.8;14;17;27;26;17
883;0;0.0;0.0;13;1064220;1773016;90;7.3;14;16;20;27;15
884;0;0.0;0.0;13;1064220;1773016;90;7.5;14;21;25;27;17
885;0;0.0;0.0;13;1064220;1773016;90;7.8;14;16;20;26;17
886;0;0.0;0.0;13;1064220;1773016;90;7.3;14;19;19;27;16
887;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;24;23;17
888;0;0.0;0.0;13;1064220;1773016;90;7.5;14;21;20;21;19
889;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;23;24;18
890;0;0.0;0.0;13;1064220;1773016;90;7.8;14;21;20;22;17
891;0;0.0;0.0;13;1064220;1773016;90;7.3;14;19;20;26;17
892;0;0.0;0.0;13;1064220;1773016;90;7.8;14;22;24;27;16
893;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;24;26;19
894;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;19;27;16
895;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;24;27;15
896;0;0.0;0.0;13;1064220;1773016;90;7.2;14;17;20;26;16
897;0;0.0;0.0;13;1064220;1773016;90;7.8;14;17;20;25;15
898;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;20;26;19
899;0;0.0;0.0;13;1064220;1773016;90;7.3;14;24;19;27;14
900;0;0.0;0.0;13;1064220;1773016;90;7.8;14;19;21;25;20
901;0;0.0;0.0;13;1064220;1773016;90;7.8;14;22;19;21;18
902;0;0.0;0.0;13;1064220;1773016;90;7.5;14;20;21;23;19
903;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;19;27;15
904;0;0.0;0.0;13;1064220;1773016;90;7.2;14;18;20;27;15
905;0;0.0;0.0;13;1064220;1773016;90;7.8;14;23;25;25;19
906;0;0.0;0.0;13;1064220;1773016;90;7.3;14;22;21;22;17
907;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;23;26;20
908;0;0.0;0.0;13;1064220;1773016;90;7.8;14;20;20;24;18
909;0;0.0;0.0;13;1064220;1773016;90;7.2;14;22;20;20;19
910;0;0.0;0.0;13;1064220;1773016;90;7.5;14;26;19;21;18
911;0;0.0;0.0;13;1064220;1773016;90;7.5;14;25;20;22;15
912;0;0.0;0.0;13;1064220;1773016;90;7.8;14;23;19;21;16
913;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;19;21;16
914;0;0.0;0.0;13;1064220;1773016;90;7.5;14;23;19;21;16
915;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;24;21;15
916;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;19;22;16
917;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;19;22;16
918;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;20;27;14
919;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;19;28;19
920;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;19;25;17
921;0;0.0;0.0;13;1064220;1773016;90;7.5;14;23;20;28;16
922;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;21;27;16
923;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;26;16
924;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;19;27;15
925;0;0.0;0.0;13;1064220;1773016;90;7.3;14;19;20;27;17
926;0;0.0;0.0;13;1064220;1773016;90;7.8;14;16;20;26;16
927;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;19;30;14
928;0;0.0;0.0;13;1064220;1773016;90;7.2;14;17;19;28;15
929;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;19;26;17
930;0;0.0;0.0;13;1064220;1773016;90;7.8;14;20;20;26;24
931;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;19;24;18
932;0;0.0;0.0;13;1064220;1773016;90;7.5;14;23;20;23;16
933;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;21;23;15
934;0;0.0;0.0;13;1064220;1773016;90;7.5;14;21;19;22;17
935;0;0.0;0.0;13;1064220;1773016;90;7.8;14;21;18;26;16
936;0;0.0;0.0;13;1064220;1773016;90;7.2;14;21;23;23;16
937;0;0.0;0.0;13;1064220;1773016;90;7.8;14;22;21;21;17
938;0;0.0;0.0;13;1064220;1773016;90;7.2;14;21;20;21;18
939;0;0.0;0.0;13;1064220;1773016;90;7.8;14;24;20;22;16
940;0;0.0;0.0;13;1064220;1773016;90;7.2;14;21;23;23;17
941;0;0.0;0.0;13;1064220;1773016;90;7.8;14;22;19;24;17
942;0;0.0;0.0;13;1064220;1773016;90;7.5;14;21;26;22;19
943;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;20;23;20
944;0;0.0;0.0;13;1064220;1773016;90;7.5;14;24;28;26;18
945;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;19;27;15
946;0;0.0;0.0;13;1064220;1773016;90;7.5;14;20;19;25;16
947;0;0.0;0.0;13;1064220;1773016;90;7.3;14;21;21;22;18
948;0;0.0;0.0;13;1064220;1773016;90;7.8;14;23;20;21;15
949;0;0.0;0.0;13;1064220;1773016;90;7.2;14;22;19;21;16
950;0;0.0;0.0;13;1064220;1773016;90;7.8;14;22;25;21;21
951;0;0.0;0.0;13;1064220;1773016;90;7.3;14;22;19;22;16
952;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;21;26;19
953;0;0.0;0.0;13;1064220;1773016;90;7.8;14;17;21;29;22
954;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;26;17
955;0;0.0;0.0;13;1064220;1773016;91;7.8;14;26;34;40;32
956;0;0.0;0.0;13;1064220;1773016;91;7.3;14;18;20;27;15
957;0;0.0;0.0;13;1064220;1773016;91;7.5;14;16;19;27;16
958;0;0.0;0.0;13;1064220;1773016;91;7.5;14;17;21;27;16
959;0;0.0;0.0;13;1064220;1773016;91;7.8;14;23;20;22;16
960;0;0.0;0.0;13;1064220;1773016;91;7.2;14;22;22;26;16
961;0;0.0;0.0;13;1064220;1773016;91;7.8;14;21;21;23;16
962;0;0.0;0.0;13;1064220;1773016;91;7.5;14;21;21;21;20
963;0;0.0;0.0;13;1064220;1773016;91;7.5;14;25;19;23;19
964;0;0.0;0.0;13;1064220;1773016;91;7.8;14;18;19;25;19
965;0;0.0;0.0;13;1064220;1773016;91;7.2;14;19;22;29;17
966;0;0.0;0.0;13;1064220;1773016;91;7.5;14;22;22;22;17
967;0;0.0;0.0;13;1064220;1773016;91;7.5;14;22;20;22;18
968;0;0.0;0.0;13;1064220;1773016;91;7.8;14;26;21;21;17
969;0;0.0;0.0;13;1064220;1773016;91;7.5;14;21;18;23;16
970;0;0.0;0.0;13;1064220;1773016;91;7.5;14;22;20;26;16
971;0;0.0;0.0;13;1064220;1773016;91;7.5;14;20;20;23;16
972;0;0.0;0.0;13;1064220;1773016;91;7.5;14;23;20;21;17
973;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;21;25;15
974;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;20;26;17
975;0;0.0;0.0;13;1064220;1773016;91;7.5;14;17;21;26;15
976;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;20;29;15
977;0;0.0;0.0;13;1064220;1773016;91;7.8;14;17;25;27;17
978;0;0.0;0.0;13;1064220;1773016;91;7.5;14;19;20;26;17
979;0;0.0;0.0;13;1064220;1773016;91;7.5;14;19;20;26;15
980;0;0.0;0.0;13;1064220;1773016;91;7.5;14;19;24;27;16
981;0;0.0;0.0;13;1064220;1773016;91;7.2;14;17;18;26;16
982;0;0.0;0.0;13;1064220;1773016;91;7.8;14;19;30;27;26
983;0;0.0;0.0;13;1064220;1773016;91;7.5;14;19;21;26;18
984;0;0.0;0.0;13;1064220;1773016;91;7.5;14;19;20;26;17
985;0;0.0;0.0;13;1064220;1773016;91;7.5;14;17;20;27;15
986;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;21;27;17
987;0;0.0;0.0;13;1064220;1773016;91;7.5;14;17;23;27;16
988;0;0.0;0.0;13;1064220;1773016;91;7.5;14;20;20;27;17
989;0;0.0;0.0;13;1064220;1773016;91;7.3;14;18;21;27;17
990;0;0.0;0.0;13;1064220;1773016;91;7.8;14;21;22;28;18
991;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;20;26;17
992;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;19;27;15
993;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;19;27;23
994;0;0.0;0.0;13;1064220;1773016;91;7.5;14;24;21;23;17
995;0;0.0;0.0;13;1064220;1773016;91;7.5;14;23;20;21;16
996;0;0.0;0.0;13;1064220;1773016;91;7.5;14;24;23;22;18
997;0;0.0;0.0;13;1064220;1773016;91;7.5;14;18;20;26;16
998;0;0.0;0.0;13;1064220;1773016;91;7.5;14;21;21;26;16
999;0;0.0;0.0;13;1064220;1773016;91;7.8;14;17;19;27;21
1000;0;0.0;0.0;13;1064220;1773016;91;7.5;14;16;20;26;16
1001;0;0.0;0.0;13;1064220;1773016;91;7.5;14;16;19;27;15
1002;0;0.0;0.0;13;1064220;1773016;91;7.8;14;23;25;31;22
1003;0;0.0;0.0;13;1064220;1773016;91;8.3;14;35;27;33;26
1004;0;0.0;0.0;13;1064220;1773016;91;8.8;14;46;42;46;46
1005;0;0.0;0.0;13;1064220;1773016;91;7.8;14;23;25;30;28
1006;0;0.0;0.0;13;1064220;1773016;91;8.5;14;30;29;43;26
1007;0;0.0;0.0;13;1064220;1773016;91;7.8;14;21;24;29;19
1008;0;0.0;0.0;13;1064220;1773016;91;9.0;14;42;46;44;59
1009;0;0.0;0.0;13;1064220;1773016;91;11;14;77;63;79;59
1010;0;0.0;0.0;13;1064220;1773016;91;8.2;14;24;26;31;25
1011;0;0.0;0.0;13;1064220;1773016;91;7.8;14;25;24;32;22
1012;0;0.0;0.0;13;1064220;1773016;91;7.8;14;25;28;38;49
1013;0;0.0;0.0;13;1064220;1773016;91;7.3;14;16;21;26;21
1014;0;0.0;0.0;13;1064220;1773016;91;8.0;14;17;26;26;20
1015;0;0.0;0.0;13;1064220;1773016;91;8.0;14;25;24;30;25
1016;0;0.0;0.0;13;1064220;1773016;91;8.3;14;26;29;34;25
1017;0;0.0;0.0;13;1064220;1773016;91;9.8;14;56;61;60;60
1018;0;0.0;0.0;13;1064220;1773016;92;11;14;79;78;91;91
1019;0;0.0;0.0;13;1064220;1773016;92;11;14;78;92;84;89
1020;0;0.0;0.0;13;1064220;1773016;92;10;14;72;66;66;71
1021;0;0.0;0.0;13;1064220;1773016;92;11;14;87;88;87;91
1022;0;0.0;0.0;13;1064220;1773016;92;9.0;14;40;42;48;41
1023;0;0.0;0.0;13;1064220;1773016;92;8.2;14;26;35;36;32
1024;0;0.0;0.0;13;1064220;1773016;92;8.0;14;28;27;33;23
1025;0;0.0;0.0;13;1064220;1773016;92;8.0;14;38;29;35;29
1026;0;0.0;0.0;13;1064220;1773016;92;7.8;14;47;28;36;28
1027;0;0.0;0.0;13;1064220;1773016;92;7.8;14;21;24;31;22
1028;0;0.0;0.0;13;1064220;1773016;92;7.8;14;21;23;33;21
1029;0;0.0;0.0;13;1064220;1773016;90;9.0;14;40;44;44;41
1030;0;0.0;0.0;13;1064220;1773016;91;11;14;70;71;75;67
1031;0;0.0;0.0;13;1064220;1773016;92;11;14;82;74;76;77
1032;0;0.0;0.0;13;1064220;1773016;91;10;14;64;64;69;74
1033;0;0.0;0.0;13;1064220;1773016;89;10;14;67;63;68;62
1034;0;0.0;0.0;13;1064220;1773016;89;8.0;14;26;27;34;25
1035;0;0.0;0.0;13;1064220;1773016;89;8.2;14;28;31;35;25
1036;0;0.0;0.0;13;1064220;1773016;89;10;14;61;59;64;61
1037;0;0.0;0.0;13;1064220;1773016;89;9.0;14;37;37;43;36
1038;0;0.0;0.0;13;1064220;1773016;89;8.2;14;23;30;33;22
1039;0;0.0;0.0;13;1064220;1773016;89;8.8;14;33;30;37;27
1040;0;0.0;0.0;13;1064220;1773016;89;8.3;14;24;25;31;21
1041;0;0.0;0.0;13;1064220;1773016;89;7.8;14;21;24;30;20
1042;0;0.0;0.0;13;1064220;1773016;89;7.5;14;17;19;27;15
1043;0;0.0;0.0;13;1064220;1773016;89;7.5;14;18;25;29;18
1044;0;0.0;0.0;13;1064220;1773016;89;8.3;14;24;28;34;24
1045;0;0.0;0.0;13;1064220;1773016;89;7.5;14;18;26;29;24
1046;0;0.0;0.0;13;1064220;1773016;89;10;14;52;55;59;54
1047;0;0.0;0.0;13;1064220;1773016;89;9.5;14;37;39;44;36
1048;0;0.0;0.0;13;1064220;1773016;91;8.2;14;29;28;36;23
1049;0;0.0;0.0;13;1064220;1773016;90;7.5;14;23;20;33;15
1050;0;0.0;0.0;13;1064220;1773016;90;7.8;14;19;19;49;15
1051;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;20;27;18
1052;0;0.0;0.0;13;1064220;1773016;90;7.5;14;18;19;27;15
1053;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;26;15
1054;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;24;33;20
1055;0;0.0;0.0;13;1064220;1773016;90;7.5;14;20;22;28;18
1056;0;0.0;0.0;13;1064220;1773016;90;7.5;14;23;19;27;14
1057;0;0.0;0.0;13;1064220;1773016;90;7.5;14;17;20;27;14
1058;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;19;27;17
1059;0;0.0;0.0;13;1064220;1773016;90;7.2;14;17;19;27;15
1060;0;0.0;0.0;13;1064220;1773016;90;7.5;14;19;21;24;16
1061;0;0.0;0.0;13;1064220;1773016;90;7.8;14;22;20;22;16
1062;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;21;23;17
1063;0;0.0;0.0;13;1064220;1773016;90;7.2;14;21;20;31;15
1064;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;21;22;15
1065;0;0.0;0.0;13;1064220;1773016;90;7.3;14;24;26;23;21
1066;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;20;21;18
1067;0;0.0;0.0;13;1064220;1773016;90;7.8;14;21;21;20;16
1068;0;0.0;0.0;13;1064220;1773016;90;7.5;14;22;19;21;15
1069;0;0.0;0.0;13;1064220;1773016;90;7.8;14;21;20;21;16
1070;0;0.0;0.0;13;1064220;1773016;90;7.2;14;17;20;36;20
1071;0;0.0;0.0;13;1064220;1773016;90;7.8;14;16;20;27;15
1072;0;0.0;0.0;13;1064220;1773016;90;7.2;14;15;21;26;16
1073;0;0.0;0.0;13;1064220;1773016;90;7.5;14;16;26;27;17
1074;0;0.0;0.0;13;1064220;1773016;90;8.0;14;21;24;30;21
1075;0;0.0;0.0;13;1064220;1773016;90;8.2;14;27;28;40;24
1076;0;0.0;0.0;13;1064220;1773016;90;9.2;14;39;40;48;38
1077;0;0.0;0.0;13;1064220;1773016;90;8.5;14;28;30;36;26
1078;0;0.0;0.0;13;1064220;1773016;90;8.3;14;25;33;31;24
1079;0;0.0;0.0;13;1064220;1773016;90;9.0;14;34;35;34;32
1080;0;0.0;0.0;13;1064220;1773016;91;12;14;76;77;79;74
1081;0;0.0;0.0;13;1064220;1773016;91;11;14;65;66;69;63
1082;0;0.0;0.0;13;1064220;1773016;90;9.8;14;42;39;50;40
1083;0;0.0;0.0;13;1064220;1773016;91;8.8;14;34;34;40;31
1084;0;0.0;0.0;13;1064220;1773016;91;11;14;66;67;65;69
1085;0;0.0;0.0;13;1064220;1773016;91;9.2;14;46;38;46;39
1086;0;0.0;0.0;13;1064220;1773016;90;8.5;14;30;30;38;34
1087;0;0.0;0.0;13;1064220;1773016;90;9.0;14;40;40;43;38
1088;0;0.0;0.0;13;1064220;1773016;89;9.2;14;48;50;52;55
1089;0;0.0;0.0;13;1064220;1773016;90;12;14;80;77;77;87
1090;0;0.0;0.0;13;1064220;1773016;90;11;14;67;59;66;61
1091;0;0.0;0.0;13;1064220;1773016;90;11;14;54;56;57;57
1092;0;0.0;0.0;13;1064220;1773016;90;10;14;55;56;54;50
1093;0;0.0;0.0;13;1064220;1773016;90;11;14;56;54;59;49
1094;0;0.0;0.0;13;1064220;1773016;90;10;14;48;49;50;46
1095;0;0.0;0.0;13;1064220;1773016;90;9.0;14;34;33;39;31
1096;0;0.0;0.0;13;1064220;1773016;90;9.0;14;37;35;39;34
1097;0;0.0;0.0;13;1064220;1773016;90;9.0;14;36;33;33;31
1098;0;0.0;0.0;13;1064220;1773016;90;8.8;14;33;32;33;28
1099;0;0.0;0.0;13;1064220;1773016;90;8.8;14;33;33;38;34
1100;0;0.0;0.0;13;1064220;1773016;90;9.5;14;40;40;46;39
1101;0;0.0;0.0;13;1064220;1773016;90;8.5;14;33;33;36;33
1102;0;0.0;0.0;13;1064220;1773016;90;9.0;14;31;33;34;29
1103;0;0.0;0.0;13;1064220;1773016;90;9.0;14;36;36;36;33
1104;0;0.0;0.0;13;1064220;1773016;90;9.0;14;31;32;33;28
1105;0;0.0;0.0;13;1064220;1773016;89;8.8;14;32;32;32;34
1106;0;0.0;0.0;13;1064220;1773016;89;8.8;14;32;31;33;33
1107;0;0.0;0.0;13;1064220;1773016;89;9.0;14;33;33;34;31
1108;0;0.0;0.0;13;1064220;1773016;89;8.8;14;33;36;33;29
1109;0;0.0;0.0;13;1064220;1773016;89;8.8;14;33;33;35;30
1110;0;0.0;0.0;13;1064220;1773016;89;9.0;14;36;33;36;31
1111;0;0.0;0.0;13;1064220;1773016;89;8.8;14;32;33;38;31
1112;0;0.0;0.0;13;1064220;1773016;89;9.0;14;32;32;32;29
1113;0;0.0;0.0;13;1064220;1773016;89;9.0;14;33;32;33;29
1114;0;0.0;0.0;13;1064220;1773016;89;8.8;14;37;33;31;30
1115;0;0.0;0.0;13;1064220;1773016;89;9.0;14;33;31;33;30
1116;0;0.0;0.0;13;1064220;1773016;89;8.8;14;32;34;34;31
1117;0;0.0;0.0;13;1064220;1773016;89;9.0;14;35;33;37;30
1118;0;0.0;0.0;13;1064220;1773016;89;8.8;14;30;32;35;29
1119;0;0.0;0.0;13;1064220;1773016;89;9.0;14;31;33;36;29
