time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
53;0;0.0;0.0;19;740120;1742876;90;11;20;27;23;33;36
54;0;0.0;0.0;19;740120;1742876;90;11;20;23;25;33;26
55;0;0.0;0.0;19;740120;1742876;90;12;20;38;44;43;33
56;0;0.0;0.0;19;740120;1742876;90;11;20;55;57;54;46
57;0;0.0;0.0;19;740120;1742876;90;11;20;25;27;35;27
58;0;0.0;0.0;19;740120;1742876;90;11;20;27;28;34;30
59;0;0.0;0.0;19;740120;1742876;90;11;20;30;31;37;29
60;0;0.0;0.0;19;740120;1742876;91;11;20;27;61;48;57
61;0;0.0;0.0;19;740120;1742876;91;12;20;60;41;64;57
62;0;0.0;0.0;19;740120;1742876;91;11;20;26;26;32;31
63;0;0.0;0.0;19;740120;1742876;91;10;20;23;22;31;32
64;0;0.0;0.0;19;740120;1742876;91;11;20;24;28;33;28
65;0;0.0;0.0;19;740120;1742876;90;12;20;31;37;43;38
66;0;0.0;0.0;19;740120;1742876;90;11;20;24;32;33;24
67;0;0.0;0.0;19;740120;1742876;90;11;20;22;31;30;22
68;0;0.0;0.0;19;740120;1742876;90;12;20;27;36;36;26
69;0;0.0;0.0;19;740120;1742876;90;11;20;27;30;35;32
70;0;0.0;0.0;19;740120;1742876;91;11;20;23;26;31;34
71;0;0.0;0.0;19;740120;1742876;91;12;20;26;33;34;35
72;0;0.0;0.0;19;740120;1742876;90;11;20;21;28;30;27
73;0;0.0;0.0;19;740120;1742876;90;12;20;31;37;41;32
74;0;0.0;0.0;19;740120;1742876;91;12;20;48;46;52;49
75;0;0.0;0.0;19;740120;1742876;91;13;20;40;51;50;59
76;0;0.0;0.0;19;740120;1742876;91;12;20;22;39;32;98
77;0;0.0;0.0;19;740120;1742876;91;12;20;44;36;55;57
78;0;0.0;0.0;19;740120;1742876;90;12;20;51;57;53;32
79;0;0.0;0.0;19;740120;1742876;90;12;20;28;50;54;60
80;0;0.0;0.0;19;740120;1742876;89;11;20;47;39;36;30
81;0;0.0;0.0;19;740120;1742876;89;11;20;33;30;31;30
82;0;0.0;0.0;19;740120;1742876;89;11;20;24;28;29;27
83;0;0.0;0.0;19;740120;1742876;89;12;20;29;38;37;30
84;0;0.0;0.0;19;740120;1742876;89;11;20;22;27;30;27
85;0;0.0;0.0;19;740120;1742876;89;11;20;22;26;30;28
86;0;0.0;0.0;19;740120;1742876;89;11;20;21;28;30;27
87;0;0.0;0.0;19;740120;1742876;89;11;20;21;27;30;25
